id_estudo,titulo,classificacao,setor_primario,familia_mecanismo,camada_normalizada,pagina_evidencia,trecho_evidencia,arquivo_pdf,hash_pdf,status_validacao
NEW-0261,Neuro-symbolic reasoning engine for tax optimisation.,evidencia_apoio,Multissetorial,Supervisão humana e escalonamento,Evolutiva,1,"nstitute of Technology, Chennai, India Automating tax calculations and optimisation is challenging because modern AI systems such as large language models operate probabilistically, while legal and ﬁnancial reasoning requires deterministic compliance with statutory rules. This research presents a new approach to automate taxes in India through the Neuro-Symbolic Tax Optimizing Engine (NTOL) that combines the advantages of large language models (LLMs) and a deterministic symbolic reasoning component based on a structured knowledge graph of tax statutes. This research builds on prior work in neural semantic parsing, combining neural semanticparsingwithformalizedsy",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0261.pdf,7de91afa5f801f7c221de00f282be3e125516dc9295ceaa2b8b314a4a87daaa6,validado_pelo_autor
NEW-0261,Neuro-symbolic reasoning engine for tax optimisation.,evidencia_apoio,Multissetorial,Governança do conhecimento,Técnica,1,"nstitute of Technology, Chennai, India Automating tax calculations and optimisation is challenging because modern AI systems such as large language models operate probabilistically, while legal and ﬁnancial reasoning requires deterministic compliance with statutory rules. This research presents a new approach to automate taxes in India through the Neuro-Symbolic Tax Optimizing Engine (NTOL) that combines the advantages of large language models (LLMs) and a deterministic symbolic reasoning component based on a structured knowledge graph of tax statutes. This research builds on prior work in neural semantic parsing, combining neural semanticparsingwithformalizedsy",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0261.pdf,7de91afa5f801f7c221de00f282be3e125516dc9295ceaa2b8b314a4a87daaa6,validado_pelo_autor
NEW-0261,Neuro-symbolic reasoning engine for tax optimisation.,evidencia_apoio,Multissetorial,Governança do conhecimento,Interacional,1,"nstitute of Technology, Chennai, India Automating tax calculations and optimisation is challenging because modern AI systems such as large language models operate probabilistically, while legal and ﬁnancial reasoning requires deterministic compliance with statutory rules. This research presents a new approach to automate taxes in India through the Neuro-Symbolic Tax Optimizing Engine (NTOL) that combines the advantages of large language models (LLMs) and a deterministic symbolic reasoning component based on a structured knowledge graph of tax statutes. This research builds on prior work in neural semantic parsing, combining neural semanticparsingwithformalizedsy",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0261.pdf,7de91afa5f801f7c221de00f282be3e125516dc9295ceaa2b8b314a4a87daaa6,validado_pelo_autor
NEW-0261,Neuro-symbolic reasoning engine for tax optimisation.,evidencia_apoio,Multissetorial,Governança do conhecimento,Organizacional,1,"nstitute of Technology, Chennai, India Automating tax calculations and optimisation is challenging because modern AI systems such as large language models operate probabilistically, while legal and ﬁnancial reasoning requires deterministic compliance with statutory rules. This research presents a new approach to automate taxes in India through the Neuro-Symbolic Tax Optimizing Engine (NTOL) that combines the advantages of large language models (LLMs) and a deterministic symbolic reasoning component based on a structured knowledge graph of tax statutes. This research builds on prior work in neural semantic parsing, combining neural semanticparsingwithformalizedsy",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0261.pdf,7de91afa5f801f7c221de00f282be3e125516dc9295ceaa2b8b314a4a87daaa6,validado_pelo_autor
NEW-0261,Neuro-symbolic reasoning engine for tax optimisation.,evidencia_apoio,Multissetorial,Governança do conhecimento,Regulatória,1,"nstitute of Technology, Chennai, India Automating tax calculations and optimisation is challenging because modern AI systems such as large language models operate probabilistically, while legal and ﬁnancial reasoning requires deterministic compliance with statutory rules. This research presents a new approach to automate taxes in India through the Neuro-Symbolic Tax Optimizing Engine (NTOL) that combines the advantages of large language models (LLMs) and a deterministic symbolic reasoning component based on a structured knowledge graph of tax statutes. This research builds on prior work in neural semantic parsing, combining neural semanticparsingwithformalizedsy",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0261.pdf,7de91afa5f801f7c221de00f282be3e125516dc9295ceaa2b8b314a4a87daaa6,validado_pelo_autor
NEW-0261,Neuro-symbolic reasoning engine for tax optimisation.,evidencia_apoio,Multissetorial,Governança do conhecimento,Evolutiva,1,"nstitute of Technology, Chennai, India Automating tax calculations and optimisation is challenging because modern AI systems such as large language models operate probabilistically, while legal and ﬁnancial reasoning requires deterministic compliance with statutory rules. This research presents a new approach to automate taxes in India through the Neuro-Symbolic Tax Optimizing Engine (NTOL) that combines the advantages of large language models (LLMs) and a deterministic symbolic reasoning component based on a structured knowledge graph of tax statutes. This research builds on prior work in neural semantic parsing, combining neural semanticparsingwithformalizedsy",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0261.pdf,7de91afa5f801f7c221de00f282be3e125516dc9295ceaa2b8b314a4a87daaa6,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Compliance e gestão de risco,Técnica,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Compliance e gestão de risco,Interacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Compliance e gestão de risco,Organizacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Compliance e gestão de risco,Regulatória,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Compliance e gestão de risco,Evolutiva,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Accountability e auditoria,Técnica,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Accountability e auditoria,Interacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Accountability e auditoria,Organizacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Accountability e auditoria,Regulatória,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Accountability e auditoria,Evolutiva,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,"Explicabilidade, confiança e limites",Técnica,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,"Explicabilidade, confiança e limites",Interacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,"Explicabilidade, confiança e limites",Organizacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,"Explicabilidade, confiança e limites",Regulatória,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,"Explicabilidade, confiança e limites",Evolutiva,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Aprendizagem operacional e monitoramento,Técnica,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Aprendizagem operacional e monitoramento,Interacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Aprendizagem operacional e monitoramento,Organizacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Aprendizagem operacional e monitoramento,Regulatória,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Aprendizagem operacional e monitoramento,Evolutiva,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Supervisão humana e escalonamento,Técnica,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Supervisão humana e escalonamento,Interacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Supervisão humana e escalonamento,Organizacional,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Supervisão humana e escalonamento,Regulatória,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Supervisão humana e escalonamento,Evolutiva,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
NEW-0263,Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty,evidencia_apoio,Infraestrutura crítica e cibersegurança,Contestabilidade e reparo,Técnica,1,"Trust-Governed Agentic AI for Cyber-Resilient Digital Markets: Blockchain-Audited Federated Intelligence Under Uncertainty Narges Sadat Mirhosseini Khorasani Department of Artiﬁcial Intelligence, Payame Noor University, Sabzevar Center, Sabzevar, Iran Research Article Keywords: Agentic AI, Blockchain auditability, Cyber-resilient markets, Federated intelligence, Trust- weighted consensus, LLM-assisted decision repair Posted Date: May 13th, 2026 DOI: https://doi.org/10.21203/rs.3.rs-9684485/v1",arquivos_tratados_aigovernanca/ft_v21/pdfs/NEW-0263.pdf,a74b07762502c6bd05c5945a15b8dc0edf06c42c64cd6425154fe73e66f6ead9,validado_pelo_autor
